day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-11-18,-0.3865873386375339,1.0,-2.3762473550434717,1.0,1.0
2025-11-19,-0.013462502555134193,0.7741948275708119,-0.42034743950107395,0.9419244732652142,5.0
2025-11-20,-0.17278080627732464,0.38635107822462184,-0.6874615128783483,1.2144962618003112,4.0
2025-11-21,-1.4004726031048198,1.110851222616989,0.4312994129092647,0.9867287503917543,3.0
2025-11-24,0.05985508975837739,2.247547661031794,0.44193119556165766,1.0507423640784495,8.0
2025-11-25,-0.1493435053244346,0.7807443891368296,0.692484894361179,1.8141628981611162,4.0
2025-11-26,0.38218832745095166,1.3430264531255607,-0.24206609736473927,1.2028839993614853,5.0
2025-11-27,-0.24979718087815944,0.8551570972552119,-0.0015588583766003583,1.2968540703536229,5.0
2025-11-28,0.05892607084398029,0.3644537273306301,-0.3981484446963772,0.9717385786511643,8.0
2025-11-29,-0.4719172440602257,1.229347421615849,0.21290877723138305,0.49831371377836003,5.0
2025-11-30,-0.9812964007245599,0.2558434513863835,-0.5224366860240762,1.0234119694346042,2.0
2025-12-01,-0.6411525958206327,0.7026049893971635,-0.3502167762027035,0.5994692814741427,8.0
2025-12-02,-0.0371926893522995,1.429113818448737,0.24361509747271584,0.7767165396785494,6.0
2025-12-03,-0.6161829547069919,1.18767863937977,0.23990011518440416,0.9335639927615578,5.0
2025-12-04,0.8015097911206331,1.5842658957223235,0.4778879892416921,1.1061947567539225,7.0
2025-12-05,0.1828554162342411,0.852878627659979,-0.12432023199983844,1.151035710971667,11.0
2025-12-06,0.7216106006498798,0.2831790572285995,-0.3936449139743002,0.0355069101980078,2.0
2025-12-07,-0.5345308514378033,0.15422232139537131,-0.41308628781490175,0.443553100709721,2.0
2025-12-08,-0.19376175187928613,1.207095101448842,0.45910621491292564,0.8563058816656347,9.0
2025-12-09,-0.1498694666162235,1.0309529946703293,-0.08902080653299857,1.4850034722197372,16.0
2025-12-10,0.29815647186071403,1.1577360010438456,0.11189460059122275,0.9172475791669908,19.0
2025-12-11,0.08917498623736594,0.3810611166150166,-0.19372982586450624,0.9061812062661161,10.0
2025-12-12,0.11822535777818927,1.3064034236306195,0.03975475068032407,0.6320400811228585,13.0
2025-12-13,-0.39013448908920173,0.958481807322107,-0.30264234921784744,0.946515012216373,10.0
2025-12-14,-0.08972825819410675,0.8497144845487143,0.26477594614854016,0.8277271064875117,5.0
2025-12-15,-0.40756123587824455,1.0510249247105432,0.33059476976486313,0.8333030041623292,8.0
2025-12-16,0.40461777623809003,1.0555851695706508,-0.014866770927917106,1.0172559543447213,6.0
2025-12-17,0.13284006797520492,0.9098222316538992,-0.2020741410309524,1.1234413817613862,10.0
2025-12-18,-0.07723189276231501,0.7316736622775055,-0.22680210777721713,0.9387029434683418,12.0
2025-12-19,0.12469992480113537,0.8053870030920168,0.7504012501037238,1.1612875485200724,8.0
2025-12-20,0.23431251083880225,0.6234078258960343,-0.34962462959122476,1.3319230782312688,9.0
2025-12-21,-0.24748162468888252,0.767979287199198,-0.23864278487415874,1.4020488964320055,10.0
2025-12-22,0.06079112655003915,0.5915049275238741,-0.19430039295070106,1.4770829848938023,4.0
2025-12-23,0.08007110306473177,1.1623824541105903,0.10131737760814635,0.8707571041958113,6.0
2025-12-24,0.5055740475693526,1.0221624756404015,0.2027967192533323,0.9101358242561739,11.0
2025-12-25,-0.05671288821786598,0.4900282229901595,-0.2823767197478658,0.5903222134979593,4.0
2025-12-26,0.22048578845173897,1.584675237191579,0.06325161391681511,0.8022327119552375,10.0
2025-12-27,-0.31120826644098637,0.6709434172222564,-0.04824030507911652,0.8633779508926952,13.0
2025-12-28,-0.4759993786607646,0.7812184924217902,-0.024685839421365395,0.5532308584187702,8.0
2025-12-29,0.05947607981085783,0.5903070240173868,-0.5095427710749002,0.928780838116183,9.0
2025-12-30,1.3051938502495828,0.860565427366265,0.15211051077475654,0.47866082662178006,2.0
2025-12-31,0.20617798746970045,1.3128983608663607,0.5106865328827264,0.8125638430594866,5.0
2026-01-01,-0.251937544902183,1.0,0.038901063124905315,1.0,1.0
2026-01-02,-0.3459804413636386,0.7015903834994761,-0.35670637622115675,0.9895136054978816,5.0
2026-01-03,-0.49882239731007866,1.9865116271697312,0.06129429850360413,1.306107646326213,2.0
